id_no,title,organization,skills,ratings,review_counts,metadata
293,Introduction to Financial Accounting,University of Pennsylvania,"accounting,accrual accounting,balance sheet,bookkeeping,cash flow,depreciation,financial accounting,financial analysis,financial reporting,financial statement,financial statement analysis,income statement,revenue recognition",0,0,Mixed ? Course ? 1 - 4 Weeks
294,Prompt Engineering for ChatGPT,Vanderbilt University,"application development,artificial intelligence,brainstorming,chatgpt,collaboration,creative thinking,generative ai,ingenuity,large language modeling,problem solving,productivity,prompt engineering",0,0,Beginner ? Course ? 1 - 3 Months
295,Excel to MySQL: Analytic Techniques for Business,Duke University,"analytics,big data,business analysis,business analytics,business communication,business metric,business process improvement,dashboard,data analysis,data storytelling,data visualization,data visualization software,database design,microsoft excel,probability distribution,relational database,sql,tableau",0,0,Beginner ? Specialization ? 3 - 6 Months
296,AWS Fundamentals,Amazon Web Services,"amazon cloudwatch,amazon dynamodb,amazon elastic compute cloud,amazon s3,amazon web service,api gateway,aws identity access management iam,cloud computing,cloud computing architecture,cloud infrastructure,cloud management,cloud security,cloud storage,data importexport,data migration,eventdriven programming,scalability,serverless computing,software architecture,solution architecture",0,0,Beginner ? Specialization ? 1 - 3 Months
297,Data Science in Stratified Healthcare and Precision Medicine,The University of Edinburgh,"big data,bioinformatics,data analysis,data science,graph theory,health informatics,healthcare ethic,image analysis,machine learning,medical imaging,molecular biology,network analysis,nlp,precision medicine,probability statistic,python,statistical method",0,0,Intermediate ? Course ? 1 - 3 Months
298,Machine Learning with Python,IBM,"applied machine learning,classification regression tree cart,dimensionality reduction,feature engineering,machine learning,machine learning algorithm,predictive modeling,python,regression analysis,scikit learn machine learning library,statistical analysis,supervised learning,unsupervised learning",0,0,Intermediate ? Course ? 1 - 3 Months
299,Statistics for Data Science with Python,IBM,"correlation analysis,data analysis,data science,data visualization,descriptive statistic,exploratory data analysis,jupyter,matplotlib,panda python package,probability,probability distribution,probability statistic,regression analysis,statistic,statistical analysis,statistical hypothesis testing",0,0,Mixed ? Course ? 1 - 3 Months
300,Introduction to Big Data with Spark and Hadoop,IBM,"apache hadoop,apache hive,apache spark,big data,data processing,data transformation,debugging,distributed computing,docker software,ibm cloud,kubernetes,performance tuning,pyspark,scalability",0,0,Intermediate ? Course ? 1 - 3 Months
301,Introduction to Big Data with Spark and Hadoop,IBM,"apache hadoop,apache hive,apache spark,big data,data processing,data transformation,debugging,distributed computing,docker software,ibm cloud,kubernetes,performance tuning,pyspark,scalability",0,0,Intermediate ? Course ? 1 - 3 Months
302,"Competencias digitales. Herramientas de ofim?ica (Microsoft Word, Excel, Power Point)",Universitat Aut?oma de Barcelona,"data entry,data management,document management,file management,microsoft excel,microsoft powerpoint,microsoft word,spreadsheet software",0,0,Beginner ? Course ? 1 - 3 Months
303,Data Analysis,S.P. Jain Institute of Management and Research,"business analytics,business mathematics,data analysis,datadriven decisionmaking,descriptive statistic,estimation,microsoft excel,probability,probability distribution,quantitative research,regression analysis,sampling statistic,statistical analysis,statistical hypothesis testing,statistical inference,variance analysis",0,0,Beginner ? Course ? 1 - 3 Months
304,Tools of the Trade: Linux and SQL,Google,"authentication,authorization computing,bash scripting language,commandline interface,database management,file system,linux,linux command,operating system,relational database,sql,unix,user account",0,0,Beginner ? Course ? 1 - 4 Weeks
305,Coding Interview Preparation,Meta,"algorithm,communication,computational logic,computational thinking,computer science,data structure,program development,programming principle,pseudocode,software visualization,technical communication",0,0,Intermediate ? Course ? 1 - 4 Weeks
306,"Big Data, Artificial Intelligence, and Ethics","University of California, Davis","algorithm,artificial intelligence,big data,data ethic,data mining,machine learning,nlp,research,research methodology,social science",0,0,Beginner ? Course ? 1 - 4 Weeks
307,Using clinical health data for better healthcare,The University of Sydney,"clinical data management,data analysis,data governance,data integrity,data quality,digital communication,digital transformation,electronic medical record,health care,health informatics,health information management,health system,health technology,patient education support,telehealth",0,0,Beginner ? Course ? 1 - 4 Weeks
308,Introduction to Data Management,Meta,"big data,data analysis,data architecture,data collection,data governance,data management,data quality,data security,data storage,data visualization software,datadriven decisionmaking,information privacy,machine learning",0,0,Beginner ? Course ? 1 - 4 Weeks
309,Fundamentals of Quantitative Modeling,University of Pennsylvania,"business mathematics,business modeling,financial analysis,forecasting,markov model,mathematical modeling,predictive analytics,probability,probability distribution,process optimization,regression analysis,risk management,simulation simulation software,statistic,statistical analysis",0,0,Mixed ? Course ? 1 - 4 Weeks
310,Business Statistics and Analysis,Rice University,"business analysis,business analytics,data analysis,data presentation,descriptive statistic,excel formula,graphing,microsoft excel,pivot table chart,probability distribution,probability statistic,regression analysis,sample size determination,spreadsheet software,statistic,statistical analysis,statistical hypothesis testing,statistical inference,statistical method",0,0,Beginner ? Specialization ? 3 - 6 Months
311,Microsoft Azure Data Scientist Associate (DP-100) Exam Prep,Microsoft,"apache spark,applied machine learning,artificial intelligence machine learning aiml,big data,classification regression tree cart,cloud computing,data science,data visualization,databricks,deep learning,exploratory data analysis,jupyter,microsoft azure,mlops machine learning operation,predictive modeling,pyspark,pytorch machine learning library,regression analysis,scikit learn machine learning library,unsupervised learning",0,0,Intermediate ? Professional Certificate ? 3 - 6 Months
312,Applying Python for Data Analysis,Coursera Instructor Network,"business analytics,correlation analysis,data analysis,data cleansing,data manipulation,data visualization,data visualization software,datadriven decisionmaking,descriptive statistic,panda python package,python,statistic,time series analysis forecasting",0,0,Beginner ? Course ? 1 - 4 Weeks
313,Think like a CFO,IESE Business School,"accounting,accrual accounting,balance sheet,capital budgeting,capital market,cash flow,corporate finance,equity,financial accounting,financial analysis,financial management,financial market,financial reporting,financial statement,financial statement analysis,income statement,management accounting,operational analysis,working capital",0,0,Beginner ? Specialization ? 3 - 6 Months
314,Excel Skills for Business: Intermediate I,Macquarie University,"automation,business reporting,consolidation,dashboard,data analysis expression dax,data cleansing,data management,excel formula,microsoft excel,spreadsheet software",0,0,Intermediate ? Course ? 1 - 3 Months
315,"Unsupervised Learning, Recommenders, Reinforcement Learning",DeepLearning.AI,"algorithm,anomaly detection,applied machine learning,artificial intelligence machine learning aiml,artificial neural network,collaborative software,data ethic,deep learning,dimensionality reduction,machine learning,machine learning algorithm,machine learning method,reinforcement learning,statistical machine learning,supervised learning,unsupervised learning",0,0,Beginner ? Course ? 1 - 4 Weeks
316,Fundamentals of Data Governance,Edureka,"cloud management,cloud security,cloud solution,compliance management,data architecture,data governance,data integrity,data management,data quality,data security,governance,information management,metadata management,regulation legal compliance,regulatory requirement",0,0,Beginner ? Course ? 1 - 4 Weeks
317,Business Strategy,University of Virginia,"analytical skills,business ethic,business research,business strategy,competitive analysis,corporate strategy,datadriven decisionmaking,governance,growth strategy,innovation,market analysis,merger acquisition,new business development,organizational strategy,peer review,plan execution,project management,stakeholder management,strategic decisionmaking,strategic thinking",0,0,Beginner ? Specialization ? 3 - 6 Months
318,Data Analytics Foundations,DeepLearning.AI,"analytics,business analysis,business requirement,data analysis,data literacy,data presentation,data storytelling,data visualization,data visualization software,datadriven decisionmaking,exploratory data analysis,google sheet,large language modeling,spreadsheet software,stakeholder engagement",0,0,Beginner ? Course ? 1 - 4 Weeks
319,Using Databases with Python,University of Michigan,"application programming interface api,data modeling,data processing,data visualization software,database,database design,database management,object oriented programming oop,objectrelational mapping,python,relational database,sql,web scraping",0,0,Beginner ? Course ? 1 - 3 Months
320,Entrepreneurship,University of Pennsylvania,"branding,business metric,business valuation,customer acquisition management,due diligence,entrepreneurial finance,entrepreneurship,finance,financial analysis,growth strategy,key performance indicator kpis,lean methodology,market opportunity,marketing,peer review,presentation,product development,proposal development,sale presentation",0,0,Beginner ? Specialization ? 3 - 6 Months
321,AI Strategy and Governance,University of Pennsylvania,"algorithm,artificial intelligence,business strategy,business transformation,data ethic,data governance,data security,decision making,ethical standard conduct,governance,innovation,machine learning,organizational strategy,personally identifiable information",0,0,Beginner ? Course ? 1 - 4 Weeks
322,Introduction to Cybersecurity Fundamentals,Coursera Instructor Network,"computer security awareness training,cyber attack,cybersecurity,data security,email security,malware protection,mitigation,personally identifiable information,security awareness,threat management",0,0,Beginner ? Course ? 1 - 4 Weeks
323,Python Basics,University of Michigan,"computer graphic,computer programming,data structure,debugging,development environment,programming principle,python,scripting language",0,0,Beginner ? Course ? 1 - 4 Weeks
324,Digital Governance,Erasmus University Rotterdam,"artificial intelligence,automation,complex problem solving,compliance,data governance,digital transformation,ecommerce,emerging technology,governance,law,market dynamic,political science,public administration,regulation,technology solution",0,0,Beginner ? Course ? 1 - 3 Months
325,Social Media Data Analytics,University of Washington,"analytics,application programming interface api,big data,correlation analysis,data analysis,data collection,data mining,python,r,regression analysis,scripting,statistical analysis,text mining,unstructured data,web scraping",0,0,Intermediate ? Course ? 1 - 4 Weeks
326,IIBA? Entry Certificate in Business Analysis·(ECBA· Exam Prep,Starweaver,"business analysis,business planning,business process modeling,business requirement,governance,performance improvement,prioritization,problem solving,requirement analysis,requirement elicitation,requirement management,stakeholder engagement,strategic planning,verification validation",0,0,Beginner ? Course ? 1 - 4 Weeks
327,Foundations of Management,IESE Business School,"accounting,balance sheet,brand management,brand marketing,business analysis,cash flow,finance,financial analysis,financial statement,financial statement analysis,income statement,leadership,marketing,operational analysis,organizational leadership,people management,strategic marketing,team management,working capital",0,0,Beginner ? Specialization ? 3 - 6 Months
328,C and Go: Classical and Modern Programming,"University of California, Santa Cruz","algorithm,c programming language,commandline interface,computational thinking,computer programming,computer science,data structure,debugging,file management,file system,go programming language,integrated development environment,integration testing,object oriented programming oop,oop,program development,programming principle,qa testing,unit testing",0,0,Intermediate ? Specialization ? 3 - 6 Months
329,"Data Modeling, Transformation, and Serving",DeepLearning.AI,"apache hadoop,apache spark,applied machine learning,data cleansing,data modeling,data pipeline,data processing,data transformation,data warehouse,extract,feature engineering,load,real time data,star schema,transform",0,0,Intermediate ? Course ? 1 - 4 Weeks
330,Overview of Data Visualization,Coursera Project Network,"data literacy,data presentation,data synthesis,data visualization,data visualization software,google sheet,graphing",0,0,Beginner ? Guided Project ? Less Than 2 Hours
331,"HTML, CSS, and Javascript for Web Developers",Johns Hopkins University,"ajax,browser compatibility,cascading style sheet cs,cross platform development,frontend web development,html cs,hypertext markup language html,javascript,responsive web design,usability,web application,web design,web development",0,0,Mixed ? Course ? 1 - 4 Weeks
332,Mathematics for Machine Learning: Linear Algebra,Imperial College London,"algorithm,applied mathematics,data science,jupyter,linear algebra,machine learning,numpy,python",0,0,Beginner ? Course ? 1 - 3 Months
333,Executive Data Science,Johns Hopkins University,"analytical skill,communication,data analysis,data management,data presentation,data quality,data science,data strategy,datadriven decisionmaking,employee onboarding,exploratory data analysis,interviewing skill,leadership,management training development,organizational leadership,project implementation,project management,team management,team motivation,technical communication",0,0,Beginner ? Specialization ? 1 - 3 Months
334,Introduction to Programming with MATLAB,Vanderbilt University,"algorithm,computer programming,computer science,data importexport,data management,data structure,debugging,design patterns,development environment,engineering calculation,file management,mathematical software,matlab,plot graphic,problem solving,programming principle,ui component",0,0,Beginner ? Course ? 1 - 3 Months
335,Command Line Tools for Genomic Data Science,Johns Hopkins University,"big data,bioinformatics,commandline interface,data analysis software,data management,data processing,file management,linux command,molecular biology,unix,unix command",0,0,Mixed ? Course ? 1 - 4 Weeks
336,Algorithmic Toolbox,University of California San Diego,"algorithm,bioinformatics,computational thinking,computer programming,data structure,debugging,design strategy,development testing,program development,programming principle,qa testing,test case,test engineering,theoretical computer science",0,0,Intermediate ? Course ? 1 - 3 Months
337,Digital Transformation Using AI/ML with Google Cloud,Google Cloud,"application programming interface api,applied machine learning,business transformation,cloud computing,cloud infrastructure,cloud service,cloudnative computing,containerization,data ethic,digital transformation,google cloud platform,hybrid cloud computing,infrastructure service iaa,machine learning,management,multicloud,public cloud,serverless computing,technical management,technology strategy",0,0,Beginner ? Specialization ? 3 - 6 Months
338,An?isis de Datos de Google,Google,"business analysis,dashboard,data analysis,data cleansing,data ethic,data literacy,data presentation,data processing,data storytelling,data validation,data visualization,data visualization software,database,datadriven decisionmaking,ggplot2,presentation,rmarkdown,spreadsheet software,stakeholder communication,tableau",0,0,Beginner ? Professional Certificate ? 3 - 6 Months
339,Geographic Information Systems  (GIS),"University of California, Davis","arcgis,community health,data mapping,data modeling,data presentation,data quality,data sharing,data storytelling,data visualization software,file management,geographic information system,geospatial mapping,gi software,heat map,land management,metadata management,network analysis,public health,spatial analysis,spatial data analysis",0,0,Beginner ? Specialization ? 3 - 6 Months
340,Introduction to HTML5,University of Michigan,"cascading style sheet cs,cloud hosting,data validation,file transfer protocol ftp,hypertext markup language html,semantic web,usability,web content accessibility guideline,web design,web design development,web server",0,0,Beginner ? Course ? 1 - 4 Weeks
341,Introduction to Business Analysis Using Spreadsheets: Basics,Coursera Project Network,"analytical skills,business analysis,business analytics,data analysis,data cleansing,data manipulation,data presentation,data visualization,data visualization software,descriptive statistic,excel formula,google sheet,mathematical software,productivity software,spreadsheet software,statistical visualization",0,0,Beginner ? Guided Project ? Less Than 2 Hours
342,Google Prompting Essentials,Google,"ai personalization,artificial intelligence,business correspondence,chatgpt,complex problem solving,critical thinking,data analysis,data presentation,data visualization,document management,generative ai,generative ai agent,graphing,ideation,machine learning,prompt engineering,report writing,solution design,taking meeting minute,timeline",0,0,Beginner ? Specialization ? 1 - 4 Weeks
343,Web Applications for Everybody,University of Michigan,"ajax,authentication,data modeling,database,database application,database design,database development,debugging,hypertext markup language html,javascript,javascript jquery,jquery,json,object oriented programming oop,php scripting language,relational database,sql,web application,web development",0,0,Intermediate ? Specialization ? 3 - 6 Months
344,Introduction to Corporate Finance,University of Pennsylvania,"asset management,business valuation,capital budgeting,cash flow,cash flow forecasting,corporate finance,financial analysis,financial management,financial planning,return investment,risk analysis,working capital",0,0,Mixed ? Course ? 1 - 4 Weeks
345,Accounting Data Analytics,University of Illinois Urbana-Champaign,"analytics,applied machine learning,data manipulation,data processing,data visualization,data visualization software,excel macro,exploratory data analysis,jupyter,machine learning,machine learning algorithm,matplotlib,panda python package,python,scikit learn machine learning library,sql,tableau,text mining,time series analysis forecasting,unsupervised learning",0,0,Intermediate ? Specialization ? 3 - 6 Months
346,Data Structures and Algorithms,Amazon,"algorithm,computer programming,data structure,debugging,development testing,git version control system,github,java,junit,performance tuning,program development,programming principle,qa testing,scalability,software development,test driven development tdd,unit testing,version control",0,0,Beginner ? Course ? 1 - 4 Weeks
347,Business Data Management and Communication,University of Illinois Urbana-Champaign,"accounting,accrual accounting,asset management,bookkeeping,business analytics,business valuation,cash flow,data analysis,data collection,data presentation,data quality,data storytelling,data visualization,data visualization software,financial accounting,financial statement,financial statement analysis,income statement,revenue recognition,workflow management",0,0,Intermediate ? Specialization ? 3 - 6 Months
348,Data Visualization with R,IBM,"box plot,dashboard,data analysis,data science,data storytelling,data visualization,data visualization software,ggplot2,graphing,histogram,interactive data visualization,leaflet software,plot graphic,r,scatter plot,shiny r package,spatial data analysis,ui component,user interface ui",0,0,Beginner ? Course ? 1 - 4 Weeks
349,Conduct UX Research and Test Early Concepts,Google,"design research,information privacy,interviewing skill,presentation,prototyping,research design,research methodology,uiux research,usability,usability testing,user centered design,user research,ux design",0,0,Beginner ? Course ? 1 - 4 Weeks
350,"Assets, Threats, and Vulnerabilities",Google,"authentication,authorization computing,cryptography,cyber attack,cyber risk,cyber threat intelligence,cybersecurity,data security,identity access management,malware protection,mitre attck framework,nist 80053,risk management framework,security control,security strategy,threat detection,threat management,threat modeling,vulnerability assessment,vulnerability management",0,0,Beginner ? Course ? 1 - 4 Weeks
351,Customer Analytics,University of Pennsylvania,"analytics,business analytics,consumer behaviour,correlation analysis,customer analysis,customer data management,customer insight,data collection,datadriven decisionmaking,descriptive analytics,market research,marketing,marketing analytics,predictive analytics,regression analysis",0,0,Mixed ? Course ? 1 - 3 Months
352,Introduction to User Experience Design ,Georgia Institute of Technology,"interaction design,prototyping,requirement analysis,uiux research,usability,usability testing,user centered design,user interface ui design,user research,ux design",0,0,Beginner ? Course ? 1 - 3 Months
353,Data Visualization with Tableau,Tableau Learning Partner,"business analytics,dashboard,data manipulation,data mapping,data presentation,data storytelling,data visualization,data visualization software,geospatial mapping,heat map,interactive data visualization,tableau,tree map",0,0,Beginner ? Course ? 1 - 3 Months
354,Automation Business Analysis - Concepts and Principles,UiPath,"automation,business analysis,business process,business process automation,business requirement,process analysis,process mapping,project scoping,requirement analysis,requirement elicitation,requirement management,robotic process automation,stakeholder communication,stakeholder engagement",0,0,Beginner ? Course ? 1 - 3 Months
355,IBM Machine Learning,IBM,"applied machine learning,data access,data analysis,data cleansing,data science,deep learning,dimensionality reduction,exploratory data analysis,feature engineering,generative ai,machine learning,machine learning algorithm,predictive modeling,python,regression analysis,reinforcement learning,statistical analysis,statistical inference,supervised learning,unsupervised learning",0,0,Intermediate ? Professional Certificate ? 3 - 6 Months
356,Generative AI: Prompt Engineering Basics,IBM,"chatgpt,ibm cloud,large language modeling,prompt engineering",0,0,Beginner ? Course ? 1 - 4 Weeks
357,"Capstone: Retrieving, Processing, and Visualizing Data with Python",University of Michigan,"algorithm,data analysis,data collection,data manipulation,data processing,data visualization,data visualization software,exploratory data analysis,python,unstructured data,web scraping",0,0,Beginner ? Course ? 1 - 3 Months
358,Meta React,Meta,"api design,application development,cascading style sheet cs,development environment,eventdriven programming,frontend web development,hypertext markup language html,integration testing,javascript,javascript framework,jest javascript testing framework,react,typescript,ui component,unit testing,web application,web development tool",0,0,Intermediate ? Specialization ? 1 - 3 Months
359,"Healthcare Data Security, Privacy, and Compliance",Johns Hopkins University,"cloud computing,cloud security,cryptography,cyber attack,data security,encryption,health care,health care procedure regulation,health information management,health policy,information privacy,medical privacy,patient safety,personally identifiable information,regulatory compliance,security awareness",0,0,Beginner ? Course ? 1 - 4 Weeks
360,From Likes to Leads: Interact with Customers Online,Google,"advertising campaign,brand awareness,content strategy,content writing,customer engagement,digital advertising,marketing,marketing analytics,social medium management,social medium marketing,social medium strategy,target audience",0,0,Beginner ? Course ? 1 - 3 Months
361,"Healthcare Data Security, Privacy, and Compliance",Johns Hopkins University,"cloud computing,cloud security,cryptography,cyber attack,data security,encryption,health care,health care procedure regulation,health information management,health policy,information privacy,medical privacy,patient safety,personally identifiable information,regulatory compliance,security awareness",0,0,Beginner ? Course ? 1 - 4 Weeks
362,AI For Business,University of Pennsylvania,"ai personalization,analytics,artificial intelligence,big data,business strategy,business transformation,credit risk,customer data management,data ethic,data governance,data security,datadriven decisionmaking,generative ai,governance,hr tech,human resource,machine learning,organizational strategy,personally identifiable information,risk management",0,0,Beginner ? Specialization ? 3 - 6 Months
363,Put It to Work: Prepare for Cybersecurity Jobs,Google,"artificial intelligence,asset protection,communication,cyber threat intelligence,cybersecurity,data ethic,data security,incident management,incident response,information privacy,professional networking,security awareness,security information event management siem,stakeholder communication,stakeholder engagement",0,0,Beginner ? Course ? 1 - 3 Months
364,Object Oriented Java Programming: Data Structures and Beyond,University of California San Diego,"adaptability,algorithm,computer programming,data structure,development testing,eventdriven programming,graph theory,growth mindedness,interactive data visualization,java,network analysis,object oriented programming oop,oop,performance tuning,problem solving,qa testing,technical communication,unit testing,user interface ui",0,0,Intermediate ? Specialization ? 3 - 6 Months
365,IBM Introduction to Machine Learning,IBM,"applied machine learning,classification regression tree cart,data access,data analysis,data cleansing,data quality,data science,dimensionality reduction,exploratory data analysis,feature engineering,machine learning,machine learning algorithm,predictive modeling,regression analysis,scikit learn machine learning library,statistical analysis,statistical hypothesis testing,statistical inference,supervised learning,unsupervised learning",0,0,Intermediate ? Specialization ? 3 - 6 Months
366,Google Cloud Digital Leader Training,Google Cloud,"application programming interface api,artificial intelligence,big data,cloud computing,cloud infrastructure,cloud management,cloud security,cloud service,data governance,data management,data security,data warehouse,digital transformation,distributed denialofservice ddos attack,google cloud platform,hybrid cloud computing,infrastructure service iaa,real time data,serverless computing,tensorflow",0,0,Beginner ? Professional Certificate ? 3 - 6 Months
367,"IBM Deep Learning with PyTorch, Keras and Tensorflow",IBM,"applied machine learning,artificial intelligence,artificial intelligence machine learning aiml,artificial neural network,computer vision,data manipulation,data processing,deep learning,generative ai,image analysis,kera neural network library,nlp,predictive modeling,pytorch machine learning library,reinforcement learning,scientific visualization,tensorflow,time series analysis forecasting,unsupervised learning,verification validation",0,0,Intermediate ? Professional Certificate ? 3 - 6 Months
368,Photography Basics and Beyond: From Smartphone to DSLR,Michigan State University,"adobe creative cloud,color theory,content writing,creativity,design element principle,digital design,file management,graphic visual design,information privacy,peer review,photo editing,photography,photovideo production technology,postproduction,social medium,storytelling,web design development,writing",0,0,Beginner ? Specialization ? 3 - 6 Months
369,Data Processing Using Python,Nanjing University,"data analysis,data importexport,data manipulation,data mining,data presentation,data processing,data structure,data visualization,matplotlib,numpy,object oriented programming oop,panda python package,python,user interface ui design,web scraping",0,0,Beginner ? Course ? 1 - 3 Months
370,Marketing in a Digital World,University of Illinois Urbana-Champaign,"consumer behaviour,customer engagement,digital advertising,digital transformation,innovation,marketing,martech,price negotiation,product development,product promotion,retail store operation",0,0,Beginner ? Course ? 1 - 4 Weeks
371,Learn to Program: The Fundamentals,University of Toronto,"computer programming,data structure,debugging,file management,integrated development environment,program development,programming principle,python,software documentation",0,0,Beginner ? Course ? 1 - 3 Months
372,Introduction to Cybersecurity Tools & Cyberattacks,IBM,"authentication,authorization computing,computer security incident management,cyber attack,cybersecurity,distributed denialofservice ddos attack,identity access management,incident response,infrastructure security,malware protection,multifactor authentication,network security,security awareness,security control,threat detection,threat management",0,0,Beginner ? Course ? 1 - 3 Months
373,Cryptography I,Stanford University,"advanced encryption standard aes,algorithm,authentication,cryptography,cybersecurity,data encryption standard,data integrity,encryption,key management,public key cryptography standard pkcs,secure coding",0,0,Mixed ? Course ? 1 - 3 Months
374,Financial Management,University of Illinois Urbana-Champaign,"accrual accounting,bookkeeping,business ethic,business valuation,cash flow,corporate finance,credit risk,finance,financial accounting,financial analysis,financial management,financial statement,financial statement analysis,income statement,investment,merger acquisition,portfolio management,revenue recognition,risk management,working capital",0,0,Intermediate ? Specialization ? 3 - 6 Months
375,AWS Cloud Technical Essentials,Amazon Web Services,"amazon cloudwatch,amazon dynamodb,amazon elastic compute cloud,amazon s3,amazon web service,aws identity access management iam,cloud computing,cloud security,cloud storage,containerization,database,general networking,load balancing,scalability,serverless computing,virtual private network vpn",0,0,Beginner ? Course ? 1 - 4 Weeks
376,Introduction to Google SEO,"University of California, Davis","business reporting,consumer behaviour,content strategy,data analysis,google analytics,keyword research,marketing,search engine optimization,target audience,user research,web analytics seo,web content",0,0,Beginner ? Course ? 1 - 4 Weeks
377,Preparing for Google Cloud Certification: Machine Learning Engineer,Google Cloud,"apache airflow,artificial intelligence machine learning aiml,cicd,cloud computing,cloud infrastructure,cloud platform,data governance,data management,data pipeline,dataflow,feature engineering,generative ai,google cloud platform,hybrid cloud computing,kera neural network library,machine learning,mlops machine learning operation,prompt engineering,system design,tensorflow",0,0,Intermediate ? Professional Certificate ? 3 - 6 Months
378,Security Analyst Fundamentals,IBM,"application security,code review,computer security incident management,cryptography,cyber threat hunting,cyber threat intelligence,cybersecurity,encryption,incident management,incident response,intrusion detection prevention,mitre attck framework,open web application security project owasp,penetration testing,security testing,threat detection,threat management,threat modeling,vulnerability assessment,vulnerability scanning",0,0,Beginner ? Specialization ? 3 - 6 Months
379,Forensic Accounting and Fraud Examination,West Virginia University,"accounting,analytics,anomaly detection,auditing,big data,business ethic,compliance reporting,criminal investigation forensics,cyber attack,cyber operation,cybersecurity,financial auditing,financial control,financial data,internal control,investigation,loss prevention,security awareness,specialized accounting,threat detection",0,0,Mixed ? Course ? 1 - 3 Months
380,Introduction to Modern Data Engineering with Snowflake,Snowflake,"automation,commandline interface,data analysis,data engineering,data importexport,data integration,data pipeline,data presentation,data sharing,data transformation,data warehouse,extract,load,sql,stored procedure,transform",0,0,Intermediate ? Course ? 1 - 3 Months
381,Clinical Trials Data Management and Quality Assurance,Johns Hopkins University,"clinical data management,clinical trial,data cleansing,data collection,data compilation,data governance,data integrity,data management,data quality,data security,data sharing,microsoft excel,patient treatment,qa testing,statistical analysis",0,0,Beginner ? Course ? 1 - 3 Months
382,Automate Cybersecurity Tasks with Python,Google,"algorithm,automation,computer programming,cyber security assessment,cybersecurity,data structure,debugging,file management,integrated development environment,programming principle,python,scripting",0,0,Beginner ? Course ? 1 - 4 Weeks
383,Digital Manufacturing & Design Technology,University at Buffalo,"anomaly detection,constructive feedback,continuous monitoring,control system,cybersecurity,data sharing,digital transformation,incident response,intrusion detection prevention,machine control,manufacturing operation,manufacturing process,manufacturing production,model based system engineering,performance measurement,product design,product lifecycle management,security control,system engineering,vulnerability assessment",0,0,Beginner ? Specialization ? 3 - 6 Months
384,Generative AI and LLMs: Architecture and Data Preparation,IBM,"artificial intelligence,artificial neural network,data pipeline,deep learning,generative ai,large language modeling,nlp,pytorch machine learning library,text mining",0,0,Intermediate ? Course ? 1 - 4 Weeks
385,Introduction to Programming with Python and Java,University of Pennsylvania,"computer programming,data analysis,data cleansing,data science,data structure,data visualization,data visualization software,debugging,eclipse software,java,matplotlib,object oriented programming oop,oop,panda python package,pivot table chart,programming principle,python,qa testing,unit testing",0,0,Beginner ? Specialization ? 3 - 6 Months
386,Marketing Analytics,University of Virginia,"ab testing,advertising campaign,brand management,consumer behaviour,customer insight,datadriven decisionmaking,marketing,marketing analytics,marketing effectiveness,predictive analytics,regression analysis,resource allocation,return investment,statistical analysis,strategic marketing",0,0,Beginner ? Course ? 1 - 3 Months
387,Healthcare Data Quality and Governance,"University of California, Davis","change control,data cleansing,data governance,data management,data quality,data validation,health informatics,health information management,metadata management,technical communication",0,0,Intermediate ? Course ? 1 - 4 Weeks
388,Sound the Alarm: Detection and Response,Google,"computer security incident management,continuous monitoring,cyber threat hunting,cybersecurity,document management,event monitoring,incident management,incident response,intrusion detection prevention,network analysis,network monitoring,network protocol,network security,security information event management siem,splunk,tcpip,technical documentation,threat detection",0,0,Beginner ? Course ? 1 - 4 Weeks
389,Introduction to Systematic Review and Meta-Analysis,Johns Hopkins University,"analytical skills,biostatistics,clinical research,clinical trial,data collection,data synthesis,epidemiology,qualitative research,quantitative research,research methodology,risk analysis,scientific method,statistical analysis,statistical method",0,0,Mixed ? Course ? 1 - 3 Months
390,Data Analysis with R,IBM,"box plot,correlation analysis,data analysis,data cleansing,data manipulation,data science,data transformation,data visualization,data wrangling,exploratory data analysis,predictive analytics,r,regression analysis,statistical analysis,supervised learning,tidyverse r package",0,0,Intermediate ? Course ? 1 - 3 Months
391,Fintech: Foundations & Applications of Financial Technology,University of Pennsylvania,"blockchain,consumer lending,creditdebit card processing,cryptography,digital asset,emerging technology,financial analysis,financial market,financial service,fintech,fundraising crowdsourcing,investment,investment management,lending underwriting,market analysis,payment processing,portfolio management,return investment,risk analysis,technology strategy",0,0,Beginner ? Specialization ? 3 - 6 Months
392,Introducci? a la programaci? en Python I: Aprendiendo a programar con Python,Pontificia Universidad Cat?ica de Chile,"algorithm,application development,computer programming,data structure,file management,program development,python",0,0,Beginner ? Course ? 1 - 3 Months
393,Introductory C Programming,Duke University,"algorithm,c programming language,commandline interface,computational thinking,computer programming,data structure,debugging,design patterns,development environment,maintainability,operating system,problem solving,program development,programming principle,pseudocode,qa testing,simulation,software development,software engineering,system programming",0,0,Beginner ? Specialization ? 3 - 6 Months
394,Functional Programming in Scala,?cole Polytechnique F??ale de Lausanne,"algorithm,apache hadoop,apache spark,big data,computer programming,data manipulation,data processing,data structure,design patterns,distributed computing,functional design,interactive data visualization,object oriented programming oop,performance tuning,programming principle,real time data,scala,software design pattern,user interface ui,visualization computer graphic",0,0,Intermediate ? Specialization ? 3 - 6 Months
