id_no,title,organization,skills,ratings,review_counts,metadata
280,Marketing Design with Easil,Coursera Project Network,"advertising,branding,creative design,customer engagement,graphic visual design software,loyalty program,marketing,marketing design,marketing material,social medium,social medium content,social medium marketing",0,0,Beginner ? Guided Project ? Less Than 2 Hours
281,Programming with JavaScript,Meta,"computer programming,data structure,debugging,frontend web development,functional design,javascript,jest javascript testing framework,json,node,object oriented programming oop,package software management,unit testing,web application,web development tool",0,0,Beginner ? Course ? 1 - 3 Months
282,Wind Energy,Technical University of Denmark (DTU),"electrical power,energy utility,engineering,engineering calculation,engineering design process,environmental monitoring,failure analysis,financial analysis,geospatial information technology,high voltage,mechanical engineering,predictive modeling,structural analysis,system engineering,time series analysis forecasting",0,0,Mixed ? Course ? 3 - 6 Months
283,Music Production,Berklee,"active listening,constructive feedback,creativity,editing,file management,instrumental music,medium production,music,music performance,music theory,musical composition,peer review,performing art,postproduction,selfawareness,timeline",0,0,Beginner ? Specialization ? 3 - 6 Months
284,Adobe Marketing Specialist,Adobe,"advertising,campaign management,content marketing,content strategy,content writing,crosschannel marketing,data ethic,design,generative ai,graphic design,graphic visual design,market research,marketing,promotional strategy,social medium content,social medium marketing,target audience,visual design,web content accessibility guideline",0,0,Beginner ? Professional Certificate ? 3 - 6 Months
285,Trading Strategies in Emerging Markets,Indian School of Business,"balance sheet,data collection,financial analysis,financial market,financial statement,financial statement analysis,financial trading,income statement,investment management,market analysis,market data,market dynamic,market liquidity,peer review,performance analysis,performance measurement,portfolio management,project design,security trading,technical analysis",0,0,Beginner ? Specialization ? 3 - 6 Months
286,Code Yourself! An Introduction to Programming,The University of Edinburgh,"algorithm,animation game design,computational thinking,computer programming,debugging,design patterns,game design,programming principle,software development,software engineering,video game development",0,0,Beginner ? Course ? 1 - 3 Months
287,Introduction to Public Speaking,University of Washington,"communication,communication strategy,composure,education software technology,instructional design,organizational skill,public speaking,stress management,verbal communication skill",0,0,Beginner ? Course ? 1 - 3 Months
288,Epidemiology: The Basic Science of Public Health,The University of North Carolina at Chapel Hill,"biostatistics,epidemiology,health care,health policy,infectious disease,public health,public health disease prevention,research design,science research,statistical analysis",0,0,Mixed ? Course ? 1 - 3 Months
289,Music Education for Teachers,Berklee,"active listening,classroom management,collaboration,constructive feedback,creativity,cultural diversity,cultural responsiveness,education software technology,empowerment,instrumental music,medium production,music,music performance,music theory,musical composition,oral expression,peer review,postproduction,teaching,world music",0,0,Intermediate ? Specialization ? 3 - 6 Months
290,Epidemiology: The Basic Science of Public Health,The University of North Carolina at Chapel Hill,"biostatistics,epidemiology,health care,health policy,infectious disease,public health,public health disease prevention,research design,science research,statistical analysis",0,0,Mixed ? Course ? 1 - 3 Months
291,Dise? de Experiencia del Usuario (UX) de Google,Google,"adobe xd,design element principle,design review,figma design software,graphic visual design,human factor,ideation,information architecture,mockups,responsive web design,storyboarding,uiux research,usability testing,user centered design,user interface user experience uiux design,user research,user story,ux design,wireframing",0,0,Beginner ? Professional Certificate ? 3 - 6 Months
292,Excel/VBA for Creative Problem Solving,University of Colorado Boulder,"algorithm,automation,computer programming,data cleansing,data importexport,data management,data structure,debugging,excel macro,microsoft excel,peer review,problem solving,program development,programming principle,project design,simulation,spreadsheet software,ui component,user interface ui,visual basic programming language",0,0,Beginner ? Specialization ? 3 - 6 Months
293,Everyday Excel,University of Colorado Boulder,"analytical skills,business mathematics,cash flow,complex problem solving,data importexport,data management,data validation,data visualization,depreciation,excel formula,excel macro,financial analysis,mathematical modeling,microsoft excel,microsoft word,predictive modeling,problem solving,regression analysis,statistical analysis",0,0,Beginner ? Specialization ? 3 - 6 Months
294,Understanding Einstein: The Special Theory of Relativity,Stanford University,"mathematical modeling,mechanic,physic,research,scientific method,system measurement,timeline,verification validation",0,0,Beginner ? Course ? 1 - 3 Months
295,Learning Experience Design: Development and Evaluation,University of Michigan,"communication,content writing,design strategy,educational material,emerging technology,instructional design,learning management system,multimedia,professional development,qa testing,web content accessibility guideline",0,0,Beginner ? Course ? 1 - 4 Weeks
296,Power Electronics,University of Colorado Boulder,"basic electrical system,control system,electric power system,electrical engineering,electrical power,electrical system,electronic component,electronic system,electronics,engineering analysis,engineering design process,mathematical modeling,plot graphic,power electronics,semiconductor,simulation simulation software,system analysis,system design,technical design,usb",0,0,Intermediate ? Specialization ? 3 - 6 Months
297,Excel Skills for Business: Advanced,Macquarie University,"automation,business intelligence software,dashboard,data analysis expression dax,data cleansing,data validation,data visualization,depreciation,excel formula,finance,financial analysis,loan,microsoft excel,spreadsheet software",0,0,Intermediate ? Course ? 1 - 3 Months
298,The Business of Health Care,University of Pennsylvania,"cash flow,decision making,employee performance management,financial analysis,financial reporting,financial statement,health care,health care administration,health policy,health system,healthcare industry knowledge,income statement,insurance,leadership management,lean methodology,organizational change,organizational structure,people management,program evaluation,risk analysis",0,0,Beginner ? Specialization ? 3 - 6 Months
299,Blockchain Basics,University at Buffalo,"blockchain,cryptography,data integrity,data structure,distributed computing,emerging technology,encryption,fintech,network model,network protocol,transaction processing,verification validation,virtual environment,virtual machine",0,0,Beginner ? Course ? 1 - 4 Weeks
300,Accelerated Computer Science Fundamentals,University of Illinois Urbana-Champaign,"algorithm,c programming language,computer programming,data storage,data structure,database system,database theory,debugging,development environment,engineering software,graph theory,network routing,object oriented programming oop,oop,program development,software engineering,theoretical computer science",0,0,Intermediate ? Specialization ? 1 - 3 Months
301,Accelerated Computer Science Fundamentals,University of Illinois Urbana-Champaign,"algorithm,c programming language,computer programming,data storage,data structure,database system,database theory,debugging,development environment,engineering software,graph theory,network routing,object oriented programming oop,oop,program development,software engineering,theoretical computer science",0,0,Intermediate ? Specialization ? 1 - 3 Months
302,Scrum Master Certification,LearnQuest,"agile methodology,agile product development,agile project management,agile software development,backlog,behaviordriven development,cicd,devops,devsecops,kanban principle,lean methodology,management reporting,risk management,scalability,scaled agile framework,scrum software development,sprint planning,sprint retrospective,test driven development tdd,user story",0,0,Beginner ? Specialization ? 3 - 6 Months
303,Fundamentals of Computing,Rice University,"algorithm,application development,big data,bioinformatics,combinatorics,computational thinking,computer programming,computer science,data analysis,data structure,eventdriven programming,graph theory,interactive design,mathematical software,object oriented programming oop,probability,program development,programming principle,python,theoretical computer science",0,0,Beginner ? Specialization ? 3 - 6 Months
304,Engineering Project Management,Rice University,"communication planning,cost management,earned value management,organizational structure,planning,procurement,project documentation,project estimation,project management,project risk management,project schedule,project scoping,qa testing,requirement management,risk management,scheduling,scope management,stakeholder management,team management,work breakdown structure",0,0,Beginner ? Specialization ? 3 - 6 Months
305,Investment and Portfolio Management,Rice University,"asset management,behavioral economics,capital market,derivative,equity,finance,financial market,financial service,financial system,investment,investment management,market liquidity,performance analysis,performance measurement,portfolio management,return investment,risk management,security finance,security trading,wealth management",0,0,Beginner ? Specialization ? 3 - 6 Months
306,"Introduction to HTML, CSS, & JavaScript",IBM,"application programming interface api,bootstrap frontend framework,browser compatibility,cascading style sheet cs,javascript,responsive web design,scripting,web development",0,0,Beginner ? Course ? 1 - 4 Weeks
307,Agile Meets Design Thinking,University of Virginia,"agile methodology,agile product development,agile software development,design thinking,discussion facilitation,innovation,persona development,product design,product development,product improvement,product management,software development,testability,user centered design,user research,user story",0,0,Beginner ? Course ? 1 - 4 Weeks
308,Go and C++:  Programming in Two Successor Languages of C,"University of California, Santa Cruz","algorithm,artificial intelligence,c programming language,computer programming,computer science,data structure,debugging,file management,game design,go programming language,graph theory,integrated development environment,integration testing,object oriented programming oop,oop,programming principle,qa testing,software design pattern,unit testing",0,0,Intermediate ? Specialization ? 3 - 6 Months
309,Marketing Digital,Universidade de S? Paulo,"ab testing,advertising campaign,campaign management,digital advertising,email marketing,facebook,google ad,google analytics,marketing,marketing analytics,online advertising,pay per click advertising,performance measurement,return investment,search engine marketing,search engine optimization,web analytics",0,0,Beginner ? Course ? 1 - 3 Months
310,AI for Design and Optimization,University of Michigan,"algorithm,applied machine learning,artificial intelligence,artificial intelligence machine learning aiml,artificial neural network,computeraided design,datadriven decisionmaking,deep learning,design thinking,generative ai,machine learning,machine learning algorithm,machine learning method,technical design",0,0,Intermediate ? Course ? 1 - 4 Weeks
311,"Make the Sale: Build, Launch, and Manage E-commerce Stores",Google,"customer experience improvement,digital advertising,ecommerce,google ad,market research,market trend,marketing,order fulfillment,process optimization,sale,target audience,web design development",0,0,Beginner ? Course ? 1 - 4 Weeks
312,From Excel to Power BI,Knowledge Accelerators,"business analysis,business analytics,dashboard,data analysis,data analysis expression dax,data importexport,data manipulation,data modeling,data presentation,data sharing,data visualization,data visualization software,datadriven decisionmaking,interactive data visualization,microsoft excel,microsoft power platform,powerbi",0,0,Beginner ? Course ? 1 - 4 Weeks
313,From Excel to Power BI,Knowledge Accelerators,"business analysis,business analytics,dashboard,data analysis,data analysis expression dax,data importexport,data manipulation,data modeling,data presentation,data sharing,data visualization,data visualization software,datadriven decisionmaking,interactive data visualization,microsoft excel,microsoft power platform,powerbi",0,0,Beginner ? Course ? 1 - 4 Weeks
314,Statistics with Python,University of Michigan,"bayesian statistic,data analysis,data visualization,data visualization software,exploratory data analysis,jupyter,matplotlib,predictive modeling,probability statistic,python,regression analysis,sampling statistic,statistic,statistical analysis,statistical hypothesis testing,statistical inference,statistical method,statistical programming,statistical visualization",0,0,Beginner ? Specialization ? 1 - 3 Months
315,Supply Chain Analytics,Rutgers the State University of New Jersey,"business analysis,business consulting,competitive analysis,competitive intelligence,data analysis,data collection,demand planning,inventory control,inventory management,management consulting,market intelligence,procurement,purchasing,strategic sourcing,supplier management,supplier performance management,supply chain,supply chain management,supply management,vendor management",0,0,Beginner ? Specialization ? 3 - 6 Months
316,Electronic Music Production,Berklee,"automation,creativity,design software,editing,electronic medium,file management,instrumental music,medium production,music,music performance,music theory,musical composition,patch management,peer review,performing art,software installation,system requirement",0,0,Intermediate ? Specialization ? 3 - 6 Months
317,Business Writing,University of Colorado Boulder,"business communication,business correspondence,business writing,communication,communication strategy,concision,editing,grammar,organizational skill,organizational strategy,persuasive communication,proofreading,verbal communication skill,writing,writing editing",0,0,Beginner ? Course ? 1 - 4 Weeks
318,Teach English Now! Lesson Design and Assessment,Arizona State University,"design element principle,design strategy,english language,language learning,oral expression",0,0,Mixed ? Course ? 1 - 3 Months
319,"Teaching with Art: Using Inquiry, Activities, and Themes",The Museum of Modern Art,"aesthetic,art history,collaboration,creative thinking,creativity,curriculum development,curriculum planning,design thinking,emotional intelligence,empathy,instructional strategy,learning strategy,learning style,lesson planning,liberal art,literacy,selfawareness,social study,student engagement,teaching",0,0,Intermediate ? Specialization ? 3 - 6 Months
320,FPGA Design for Embedded Systems,University of Colorado Boulder,"application specific integrated circuit,computational logic,computer architecture,design patterns,eclipse software,electrical computer engineering,electronic system,embedded software,embedded system,fieldprogrammable gate array fpga,hardware architecture,hardware design,integrated development environment,program development,schematic diagram,semiconductor,software development,system design implementation,technical design,verification validation",0,0,Intermediate ? Specialization ? 3 - 6 Months
321,Music Business,Berklee,"branding,business,contract negotiation,creative problemsolving,creative thinking,creativity,design thinking,entrepreneurship,ideation,innovation,intellectual property,lawsuit,legal proceeding,music,music history,musical composition,product development,revenue management,social medium,team building",0,0,Beginner ? Specialization ? 3 - 6 Months
322,International Women's Health and Human Rights,Stanford University,"advocacy,child health,community development,community health,compliance,cultural diversity,economics,education training,geriatrics,health equity,health policy,human service,international relation,law,maternal health,regulation,social justice,socioeconomics",0,0,Beginner ? Course ? 3 - 6 Months
323,Branding: The Creative Journey,IE Business School,"advertising,advertising campaign,brand awareness,brand management,brand strategy,branding,communication,content marketing,content writing,creative design,creativity,customer experience strategy cx,journalism,logo design,marketing communication,marketing design,production planning,proposal development,storytelling,target audience",0,0,Beginner ? Specialization ? 3 - 6 Months
324,C# Programming for Unity Game Development,University of Colorado System,"application development,c programming language,computer programming,cross platform development,data importexport,data storage,data structure,debugging,design patterns,development environment,eventdriven programming,game design,integrated development environment,object oriented programming oop,program development,scripting,software design pattern,ui component,unity engine,video game development",0,0,Beginner ? Specialization ? 3 - 6 Months
325,Meta Android UI Development,Meta,"android development,android jetpack,android operating system,android studio,application development,cross platform development,development environment,gradle,integrated development environment,kotlin,mobile development,object oriented programming oop,programming principle,prototyping,responsive web design,test driven development tdd,unit testing,user interface ui,user interface ui design,wireframing",0,0,Beginner ? Specialization ? 3 - 6 Months
326,Start Writing Prompts like a Pro,Google,prompt engineering,0,0,Beginner ? Course ? 1 - 4 Weeks
327,Communication Strategies for a Virtual Age,University of Toronto,"business communication,collaboration,communication,interpersonal communication,meeting facilitation,nonverbal communication,persuasive communication,presentation,public speaking,team building,telecommuting,virtual team",0,0,Beginner ? Course ? 1 - 4 Weeks
328,Introduction to Operations Management,University of Pennsylvania,"capacity planning,continuous improvement process,lean methodology,operation management,operational efficiency,process analysis,process flow diagram,process improvement,process management,quality management,resource utilization,root cause analysis,statistical process control,supply chain management,workflow management",0,0,Beginner ? Course ? 1 - 4 Weeks
329,Core Java,LearnQuest,"computer programming,data structure,debugging,design patterns,development environment,eclipse software,file management,integrated development environment,java,java platform enterprise edition j2ee,object oriented programming oop,oop,package software management,program development,programming principle,software installation,spring,virtual machine,web development",0,0,Intermediate ? Specialization ? 3 - 6 Months
330,Algorithms for Battery Management Systems,University of Colorado Boulder,"control system,electrical engineering,electrical power,electrical safety,electrical substation,electrical system,electronic component,electronic system,estimation,failure analysis,high voltage,manufacturing process,mathematical modeling,matlab,numerical analysis,power electronics,probability,simulation,simulation simulation software,thermal management",0,0,Intermediate ? Specialization ? 3 - 6 Months
331,Mechanics of Materials I: Fundamentals of Stress & Strain and Axial Loading,Georgia Institute of Technology,"civil engineering,engineering analysis,engineering calculation,engineering design process,failure analysis,laboratory testing,mathematical modeling,mechanic,mechanical engineering,structural analysis",0,0,Mixed ? Course ? 1 - 3 Months
332,Supply Chain Digitization: Strategy and Design,IIMA - IIM Ahmedabad,"automation,blockchain,business analytics,business architecture,datadriven decisionmaking,digital transformation,internet thing,inventory warehousing,logistics,logistics management,operational efficiency,process optimization,real time data,strategic thinking,supply chain,supply chain management,transportation operation,warehouse management",0,0,Intermediate ? Course ? 1 - 3 Months
333,Create a Product Design Brainstorming with Miro,Coursera Project Network,"brainstorming,collaboration,collaborative software,design thinking,ideation,innovation,product design,project design,teamwork,timeline,user centered design,workflow management",0,0,Beginner ? Guided Project ? Less Than 2 Hours
334,Embedding Sensors and Motors,University of Colorado Boulder,"automation engineering,basic electrical system,control system,electrical computer engineering,electrical engineering,electrical system,electronic component,electronic hardware,electronic system,electronics,embedded software,embedded system,engineering,hardware design,machine control,manufacturing process,power electronics,process control,scientific,statistical process control,technical instrument,threephase",0,0,Intermediate ? Specialization ? 3 - 6 Months
335,Generative AI for Educators & Teachers,Vanderbilt University,"ai personalization,artificial intelligence,brainstorming,chatgpt,creative problemsolving,data analysis,data capture,data synthesis,data validation,game design,generative ai,ideation,image analysis,innovation,lesson planning,openai,organizational skill,prompt engineering,risk management framework,verification validation",0,0,Beginner ? Specialization ? 1 - 3 Months
336,Data Warehousing for Business Intelligence,University of Colorado System,"business analysis,business analytics,business process management,dashboard,data governance,data integration,data modeling,data visualization,data visualization software,data warehouse,database,database design,database management system,decision support system,extract,load,oracle,performance measurement,relational database,sql,star schema,transform",0,0,Advanced ? Specialization ? 3 - 6 Months
337,Data Warehousing for Business Intelligence,University of Colorado System,"business analysis,business analytics,business process management,dashboard,data governance,data integration,data modeling,data visualization,data visualization software,data warehouse,database,database design,database management system,decision support system,extract,load,oracle,performance measurement,relational database,sql,star schema,transform",0,0,Advanced ? Specialization ? 3 - 6 Months
338,Gesti? Empresarial Exitosa para Pymes,Pontificia Universidad Cat?ica de Chile,"accounting,business management,business planning,customer experience strategy cx,entrepreneurship,finance,financial analysis,financial management,human resource management planning,innovation,marketing,people management,persona user experience,recruitment,strategic marketing",0,0,Mixed ? Course ? 1 - 3 Months
339,Learning to Teach Online,UNSW Sydney (The University of New South Wales),"digital communication,digital transformation,education software technology,emerging technology,end user training support,innovation,planning,qa testing,teaching,technical communication",0,0,Beginner ? Course ? 1 - 3 Months
340,Data Management for Clinical Research,Vanderbilt University,"clinical data management,clinical research,data capture,data collection,data integrity,data management,data quality,data sharing,data strategy,data validation,regulatory compliance,sampling statistic",0,0,Beginner ? Course ? 1 - 3 Months
341,Introduction to Structured Query Language (SQL),University of Michigan,"data modeling,database,database design,development environment,php scripting language,relational database,software installation,sql",0,0,Intermediate ? Course ? 1 - 4 Weeks
342,Introduction to Self-Driving Cars,University of Toronto,"automation,computer hardware,control system,embedded software,engineering analysis,hardware architecture,mathematical modeling,mechanic,risk management framework,safety assurance,simulation,software architecture,system architecture,verification validation",0,0,Advanced ? Course ? 1 - 3 Months
343,User Experience & Interaction Design for AR/VR/MR/XR,University of Michigan,"augmented reality,augmented virtual reality arvr,conceptual design,data ethic,design thinking,human centered design,interaction design,prototyping,storyboarding,usability testing,user research,ux design,virtual environment,virtual reality,wireframing",0,0,Intermediate ? Course ? 1 - 4 Weeks
344,"GIS, Mapping, and Spatial Analysis",University of Toronto,"arcgis,data compilation,data importexport,data manipulation,data mapping,data processing,data storytelling,data visualization,design element principle,geographic information system,geospatial mapping,gi software,global positioning system,image analysis,metadata management,quantitative research,query language,spatial analysis,spatial data analysis,typography",0,0,Beginner ? Specialization ? 3 - 6 Months
345,Managing the Company of the Future,University of London,"business management,goal setting,innovation,leadership,leadership management,organizational change,organizational structure,personal development",0,0,Mixed ? Course ? 1 - 3 Months
346,Google SEO Fundamentals,"University of California, Davis","artificial intelligence,content performance analysis,content strategy,content writing,information architecture,keyword research,marketing,search engine optimization,social medium,ux design,web analytics seo",0,0,Intermediate ? Course ? 1 - 4 Weeks
347,Analysis of Algorithms,Princeton University,"advanced mathematics,algorithm,combinatorics,data structure,mathematical modeling,mathematical theory analysis,probability,theoretical computer science",0,0,Advanced ? Course ? 1 - 3 Months
348,TensorFlow: Advanced Techniques,DeepLearning.AI,"api design,applied machine learning,artificial intelligence machine learning aiml,artificial neural network,computer graphic,computer vision,deep learning,distributed computing,feature engineering,generative ai,image analysis,kera neural network library,machine learning method,network architecture,network model,object oriented programming oop,performance tuning,tensorflow,unsupervised learning,visualization computer graphic",0,0,Intermediate ? Specialization ? 3 - 6 Months
349,Develop a Company Website with Wix,Coursera Project Network,"blog,brand management,content development management,content management,event management,marketing,public relation,user account,web design,web design development",0,0,Beginner ? Guided Project ? Less Than 2 Hours
350,How to Create an Online Course,The University of Edinburgh,"content management,cultural diversity,curriculum development,diversity awareness,education software technology,educational material,instructional design,learning management system,learning strategy,technical writing,user centered design,web content,web content accessibility guideline",0,0,Intermediate ? Course ? 1 - 4 Weeks
351,Blockchain Revolution,INSEAD,"blockchain,business,business analysis,business leadership,business modeling,business strategy,business transformation,competitive analysis,cryptography,digital asset,emerging technology,fintech,governance,identity access management,market analysis,market opportunity,organizational structure,peer review,plan execution,strategic thinking",0,0,Beginner ? Specialization ? 3 - 6 Months
352,AI Product Management,Duke University,"applied machine learning,artificial intelligence machine learning aiml,classification regression tree cart,data ethic,data management,data quality,data science,deep learning,human centered design,human computer interaction,human factor,machine learning,mlops machine learning operation,product design,product management,project management,regression analysis,technical management,unsupervised learning,ux design",0,0,Beginner ? Specialization ? 3 - 6 Months
353,How to Write and Publish a Scientific Paper (Project-Centered Course),?cole Polytechnique,"data management,editing,ethical standard conduct,journal,peer review,research,research design,research methodology,scientific method,style guide",0,0,Mixed ? Course ? 1 - 4 Weeks
354,"Everyday Excel, Part 1",University of Colorado Boulder,"data importexport,data management,data validation,data visualization,excel formula,excel macro,microsoft excel,microsoft powerpoint,microsoft word,problem solving",0,0,Beginner ? Course ? 1 - 3 Months
355,Tableau Business Intelligence Analyst,Tableau Learning Partner,"business analysis,business metric,dashboard,data analysis,data ethic,data governance,data literacy,data management,data presentation,data quality,data storytelling,data visualization,data visualization software,data warehouse,exploratory data analysis,extract,load,requirement elicitation,spatial data analysis,statistical visualization,tableau,transform",0,0,Beginner ? Professional Certificate ? 3 - 6 Months
356,Introduction to Back-End Development,Meta,"backend web development,bootstrap frontend framework,cascading style sheet cs,frontend web development,fullstack web development,general networking,html cs,hypertext markup language html,javascript framework,react,responsive web design,user interface ui,web design development,web server",0,0,Beginner ? Course ? 1 - 4 Weeks
357,Web Development for Beginners,"University of California, Davis","animation,application deployment,cascading style sheet cs,color theory,design element principle,frontend web development,git version control system,github,html cs,hypertext markup language html,responsive web design,typography,user interface ui design,version control,web application,web content,web content accessibility guideline,web design,web design development,web development",0,0,Beginner ? Specialization ? 3 - 6 Months
358,Programming with Google Go,"University of California, Irvine","algorithm,computer architecture,data structure,design patterns,development environment,file management,functional design,go programming language,json,o process management,object oriented programming oop,operating system,program development,programming language,programming principle,remote access system,software installation,system programming",0,0,Intermediate ? Specialization ? 3 - 6 Months
359,Microsoft 365 Copilot for Leaders,Vanderbilt University,"business leadership,business writing,chatgpt,complex problem solving,data validation,generative ai,ideation,leadership,meeting facilitation,microsoft 365,microsoft copilot,microsoft team,organizational leadership,productivity software,prompt engineering,proposal writing,strategic communication,succession planning,target audience,verification validation",0,0,Beginner ? Specialization ? 1 - 3 Months
360,Generative AI for Software Development,DeepLearning.AI,"api design,artificial intelligence,chatgpt,code review,collaborative software,database design,database system,dependency analysis,generative ai,large language modeling,machine learning,prompt engineering,qa testing,software architecture,software design pattern,software development,software documentation,software engineering,system design implementation,technical documentation",0,0,Beginner ? Professional Certificate ? 1 - 3 Months
361,Building Digital Media using Graphic Design in PowerPoint,Coursera Project Network,"animation,content writing,data importexport,data sharing,digital design,graphic design,graphic visual design software,infographics,marketing,medium production,multimedia,photovideo production technology,video production",0,0,Beginner ? Guided Project ? Less Than 2 Hours
362,Django for Everybody,University of Michigan,"ajax,application deployment,application development,application framework,application security,cascading style sheet cs,data modeling,database,database design,django web framework,html cs,javascript,jquery,json,model view controller,object oriented programming oop,objectrelational mapping,sql,web application,web development",0,0,Intermediate ? Specialization ? 3 - 6 Months
363,Conflict Management,"University of California, Irvine","active listening,analytical skills,assertiveness,collaboration,communication,communication strategy,conflict management,cooperation,cultural diversity,employee engagement,intercultural competence,interpersonal communication,leadership,mediation,organizational effectiveness,research report,social skill,stakeholder management,teamwork,verbal communication skill",0,0,Beginner ? Specialization ? 3 - 6 Months
364,Virtual Reality,University of London,"animation,augmented virtual reality arvr,computer graphic,display device,game design,human computer interaction,human machine interface,ideation,interaction design,prototyping,storyboarding,unity engine,usability,usability testing,user interface ui,user interface ui design,video game development,virtual environment,virtual reality,visualization computer graphic",0,0,Beginner ? Specialization ? 3 - 6 Months
365,Systems Engineering,MathWorks,"functional design,functional requirement,model based system engineering,requirement analysis,requirement elicitation,system architecture,system design,system engineering,system requirement,verification validation",0,0,Beginner ? Course ? 1 - 4 Weeks
366,Entrepreneurship: Launching an Innovative Business,"University of Maryland, College Park","business modeling,business planning,business strategy,capital market,commercialization,customer analysis,design thinking,entrepreneurial finance,entrepreneurship,finance,ideation,innovation,market opportunity,new product development,product development,sale pipeline,sale presentation,sale strategy,strategic decisionmaking,team building",0,0,Beginner ? Specialization ? 3 - 6 Months
367,Automotive Industrial Engineering,Starweaver,"business strategy,corporate strategy,corporate sustainability,industrial engineering,innovation,logistics management,manufacturing process,operating cost,operation management,operational efficiency,procurement,strategic planning,supply chain,supply chain management,technology strategy",0,0,Beginner ? Course ? 1 - 4 Weeks
368,"Creatividad, dise? e innovaci?: T?nicas y herramientas",Universidad Nacional Aut?oma de M?ico,"brainstorming,business modeling,cognitive flexibility,consumer behaviour,creative problemsolving,creative thinking,creativity,curiosity,customer experience improvement,design,design research,design strategy,design thinking,ideation,ingenuity,innovation,new product development,peer review,product design,ux design",0,0,Beginner ? Specialization ? 3 - 6 Months
369,Designing for User Experience,Microsoft,"creativity,design research,design thinking,information architecture,innovation,persona user experience,prototyping,storyboarding,usability testing,user centered design,user research,ux design,wireframing",0,0,Mixed ? Course ? 1 - 3 Months
370,Innovation Management,Erasmus University Rotterdam,"brainstorming,business strategy,creativity,design thinking,diversity inclusion,innovation,lean methodology,organizational leadership,process development,product development,product lifecycle management,team management",0,0,Beginner ? Course ? 1 - 3 Months
371,Understanding Medical Research: Your Facebook Friend is Wrong,Yale University,"clinical research,data literacy,medical science research,medical terminology,research design,scientific method,statistic",0,0,Beginner ? Course ? 1 - 3 Months
372,Fundamentals of Social Media Advertising,Meta,"advertising,advertising campaign,brand management,campaign management,content writing,data collection,digital advertising,facebook,information privacy,instagram,marketing,marketing material,online advertising,paid medium,social medium,social medium campaign,social medium content,social medium marketing,social medium strategy",0,0,Beginner ? Course ? 1 - 3 Months
373,Introduction to Software Product Management,University of Alberta,"agile methodology,agile software development,process development,product management,project management,requirement analysis,requirement management,software development,software engineering",0,0,Mixed ? Course ? 1 - 4 Weeks
374,UX (User Experience) Capstone,University of Michigan,"adobe creative suite,design,design research,human centered design,prototyping,requirement analysis,technical communication,usability testing,user centered design,user research,ux design,wireframing",0,0,Beginner ? Course ? 1 - 3 Months
375,"Python Functions, Files, and Dictionaries",University of Michigan,"data importexport,data structure,debugging,file management,functional design,programming principle,python",0,0,Beginner ? Course ? 1 - 3 Months
376,International Organizations Management ,University of Geneva,"business,crossfunctional collaboration,fundraising,governance,international relation,leadership,leadership management,marketing,organizational strategy,organizational structure,public policy,strategic partnership,world history",0,0,Beginner ? Course ? 1 - 3 Months
377,Innovation: From Creativity to Entrepreneurship,University of Illinois Urbana-Champaign,"business modeling,business planning,collaboration,creative problemsolving,creative thinking,creativity,entrepreneurship,go market strategy,ideation,innovation,market opportunity,new business development,new product development,open mindset,presentation,strategic decisionmaking,strategic thinking,team management,technology strategy,value proposition",0,0,Beginner ? Specialization ? 3 - 6 Months
378,Creating Business Value with Data and Looker,Google Cloud,"analytics,big data,business analysis,cloud storage,dashboard,data analysis,data governance,data management,data modeling,data presentation,data processing,data sharing,data visualization software,data warehouse,database design,digital transformation,google cloud platform,looker software,performance tuning,real time data",0,0,Intermediate ? Specialization ? 3 - 6 Months
379,Functional Programming Principles in Scala,?cole Polytechnique F??ale de Lausanne,"algorithm,computer programming,data structure,functional design,integrated development environment,javascript,object oriented programming oop,programming principle,scala",0,0,Intermediate ? Course ? 1 - 3 Months
380,Designing Hardware for Raspberry Pi Projects,Johns Hopkins University,"3d modeling,computeraided design,electrical engineering,electronic hardware,electronics,hardware design,mechanical design,open source technology,schematic diagram,simulation simulation software,technical design,verification validation",0,0,Beginner ? Course ? 1 - 4 Weeks
381,Renewable Energy and Green Building Entrepreneurship,Duke University,"action oriented,business modeling,business planning,business strategy,corporate sustainability,entrepreneurial finance,entrepreneurship,environment resource management,environmental issue,innovation,market analysis,new business development,sales,stakeholder engagement,team building",0,0,Beginner ? Course ? 1 - 3 Months
382,Object-Oriented Data Structures in C++,University of Illinois Urbana-Champaign,"c programming language,computer programming,data structure,debugging,development environment,engineering software,object oriented programming oop,oop,program development,software engineering",0,0,Intermediate ? Course ? 1 - 4 Weeks
383,Leading: Human Resource Management and Leadership,Macquarie University,"brand management,branding,business leadership,diversity inclusion,employee engagement,human resource strategy,industrial organizational psychology,leadership,leadership development,leadership management,organizational effectiveness,organizational leadership,organizational strategy,organizational structure,people development,people management,strategic thinking,team building,team management",0,0,Intermediate ? Specialization ? 3 - 6 Months
384,Circular Economy - Sustainable Materials Management,Lund University,"business analysis,business strategy,consumer behaviour,environment resource management,environmental policy,environmental science,industrial design,innovation,material management,policy analysis,stakeholder engagement,supply chain management,system thinking",0,0,Beginner ? Course ? 1 - 3 Months
